imdbID,imdbDirectorID,DirectorName,tmdbDirectorID,Gender
tt0083907,nm0000600,Sam Raimi,7623,2
tt0105585,nm0000776,Michael Apted,10781,2
tt4307880,nm1011775,Keitarô Motonaga,1408426,2
tt1456472,nm0604335,Nanni Moretti,69488,2
tt0792986,nm2198215,Blutch,79541,2
tt0792986,nm0122615,Charles Burns,79542,2
tt1610525,nm0265852,Philippe Falardeau,81437,2
tt0025397,nm0000485,Fritz Lang,68,2
tt0056869,nm0000033,Alfred Hitchcock,2636,2
tt1226753,nm0006960,John Madden,18844,2
tt6214928,nm1991847,Zak Hilditch,1323509,2
tt0102753,nm0004838,Martha Coolidge,63713,1
tt1125849,nm0004716,Darren Aronofsky,6431,2
tt0119792,nm0000198,Gary Oldman,64,2
tt0100747,nm0154055,Étienne Chatiliez,20849,2
tt0061834,nm0803672,Vilgot Sjöman,133471,2
tt0062376,nm0165412,James Clavell,46611,2
tt0021622,nm0000406,John Ford,8500,2
tt1069238,nm0847690,Yôjirô Takita,76936,2
tt0099699,nm0001837,Peter Weir,2690,2
tt4635936,nm0381305,Ed Herzog,219492,2
tt0203230,nm0518836,Kenneth Lonergan,30711,2
tt1716772,nm1414582,Ben Palmer,1218992,2
tt1149362,nm0359734,Michael Haneke,6011,2
tt0093435,nm0482681,Ringo Lam,26767,2
tt0357470,nm0710272,Kyle Rankin,88832,2
tt0164538,nm0711745,Mani Ratnam,78747,2
tt0380389,nm0134176,Danny Cannon,33279,2
tt0380389,nm0935863,Michael Winterbottom,172,2
tt0454945,nm0275698,Andy Fickman,58375,2
tt2562232,nm0327944,Alejandro G. Iñárritu,223,2
tt0419256,nm0001290,Richard E. Grant,20766,2
tt2591814,nm1396121,Makoto Shinkai,74091,2
tt8750570,nm0994499,Greg Barker,122904,2
tt0033253,nm0943758,William Wyler,10001,2
tt0119506,nm0241090,John Duigan,72624,2
tt0124879,nm0425756,Mark Steven Johnson,16837,2
tt0098328,nm0872062,Brian Trenchard-Smith,84981,2
tt0365675,nm0618391,Nikolai Müllerschön,55322,2
tt7737786,nm0006846,Ric Roman Waugh,76422,2
tt0080752,nm0253320,Richard Elfman,127614,2
tt5907916,nm0393254,Sang-soo Hong,150975,2
tt7395114,nm1290515,Antonio Campos,56369,2
tt3208026,nm0198472,Lance Daly,111699,2
tt2278388,nm0027572,Wes Anderson,5655,2
tt0350193,nm0093081,Icíar Bollaín,16973,1
tt7752454,nm2268805,Sicheng Chen,1065761,2
tt0040823,nm0514822,Anatole Litvak,37361,2
tt0038853,nm0138893,Marcel Carné,25161,2
tt0278351,nm0453754,Young-jun Kim,83628,2
tt5078204,nm0312315,Hugo Gélin,1119418,2
tt3958072,nm1571492,Kristina Grozeva,1268451,1
tt0959337,nm0005222,Sam Mendes,39,2
tt0066924,nm0553941,Sergio Martino,21227,2
tt0254686,nm0359734,Michael Haneke,6011,2
tt0191636,nm0496312,Patrice Leconte,37626,2
tt7236034,nm9026707,Shin'ichirô Ushijima,1938744,2
tt0772176,nm0943363,Juha Wuolijoki,213330,2
tt0119038,nm0891554,Francis Veber,38507,2
tt0307213,nm1104118,Kim Ki-duk,1188,2
tt5207262,nm2475544,Rezo Gigineishvili,562717,2
tt0421238,nm0384825,John Hillcoat,53333,2
tt0880578,nm0387706,Gregory Hoblit,17812,2
tt0165623,nm0439231,Gerald Kargl,83863,2
tt2866360,nm0126096,James Ward Byrkit,146439,2
tt2832470,nm2482088,Tommy Wirkola,76927,2
tt7153766,nm0001752,Steven Soderbergh,1884,2
tt6752992,nm3114621,Alice Rohrwacher,931211,1
tt0084921,nm0151653,Cheh Chang,99436,2
tt1157631,nm2872021,Carlos Moreno,1028305,2
tt0052811,nm0319241,John Gilling,101520,2
tt2368619,nm1220140,James Watkins,63306,2
tt0860907,nm0535340,Mahiro Maeda,56341,2
tt0860907,nm0556094,Masayuki,77926,2
tt0860907,nm0875453,Kazuya Tsurumaki,77923,2
tt0924129,nm0469694,Wayne Kramer,19000,2
tt7959216,nm0691547,Erik Poppe,79322,2
tt0285861,nm0477193,Richard Kwietniowski,228797,2
tt2094018,nm2104063,Eric Heisserer,115033,2
tt0445691,nm0400071,Manuel Huerga,19804,2
tt9260636,nm5961051,Atlee Kumar,1209903,2
tt3606752,nm0270263,Brian Fee,1443386,2
tt0099615,nm0000921,Andrew Bergman,41550,2
tt0069390,nm0553941,Sergio Martino,21227,2
tt3070936,nm1434034,Michael John Warren,87926,2
tt1842532,nm0875354,Shin'ya Tsukamoto,58608,2
tt1909796,nm2210720,Naoko Yamada,1072778,1
tt1229381,nm0098953,Rachid Bouchareb,20665,2
tt0070511,nm0769874,Franklin J. Schaffner,13265,2
tt0035429,nm0146709,Alberto Cavalcanti,74697,2
tt0329388,nm0243191,François Dupeyron,5005,2
tt0079944,nm0001789,Andrei Tarkovsky,8452,2
tt0263124,nm1738698,Laís Bodanzky,144808,1
tt0032881,nm0939992,Sam Wood,10790,2
tt2252680,nm0998110,Daniel Sánchez Arévalo,34017,2
tt5715874,nm0487166,Yorgos Lanthimos,122423,2
tt0065895,nm0598855,Giuliano Montaldo,132257,2
tt1657507,nm0576298,Olivier Megaton,75035,2
tt0252480,nm0625789,Tim Blake Nelson,1462,2
tt1984153,nm3160595,Richard Bates Jr.,1046489,2
tt0220827,nm0000783,Dario Argento,4955,2
tt5816374,nm1830380,Zoe Lister-Jones,82885,1
tt1859650,nm0000095,Woody Allen,1243,2
tt0055844,nm0154794,Vladimir Chebotaryov,549128,2
tt0055844,nm0443609,Gennadiy Kazanskiy,99386,2
tt3425034,nm0654858,Ferzan Ozpetek,72197,2
tt0204055,nm0116830,Erik de Bruyn,211119,2
tt0045061,nm0000406,John Ford,8500,2
tt0037280,nm0188669,John Cromwell,31497,2
tt0037280,nm0166836,Edward F. Cline,13953,2
tt0037280,nm0307819,Tay Garnett,74878,2
tt0055119,nm0227460,Dinos Dimopoulos,1121068,2
tt0052106,nm0000581,Joseph L. Mankiewicz,10601,2
tt1649419,nm1291105,J.A. Bayona,51894,2
tt0028356,nm0943758,William Wyler,10001,2
tt0365485,nm0791672,Richard Shepard,44740,2
tt1748207,nm2610231,Zal Batmanglij,933739,2
tt0059798,nm0168641,Fred Coe,15671,2
tt0323869,nm0605672,Kôzô Morishita,1060543,2
tt0095250,nm0000108,Luc Besson,59,2
tt0120657,nm0001532,John McTiernan,1090,2
tt0120657,nm0000341,Michael Crichton,4782,2
tt0119620,nm0350168,Robert Guédiguian,5069,2
tt1185431,nm0518644,Richard Loncraine,33315,2
tt0443446,nm0173724,Cristina Comencini,73639,1
tt0195234,nm0170719,Nigel Cole,24248,2
tt1027862,nm0827750,Joshua Michael Stern,64139,2
tt0035423,nm0003506,James Mangold,366,2
tt1031241,nm0271501,Julian Fellowes,10747,2
tt0054389,nm0000076,François Truffaut,1650,2
tt0119465,nm0899854,Tony Vitale,18139,2
tt5289520,nm0135952,Nae Caranfil,55520,2
tt0082592,nm0006639,Jeff Lieberman,57239,2
tt0297284,nm0001317,Renny Harlin,16938,2
tt3007512,nm0000128,Russell Crowe,934,2
tt0089276,nm0699933,Luis Puenzo,69315,2
tt7772580,nm0791672,Richard Shepard,44740,2
tt0416320,nm0000095,Woody Allen,1243,2
tt0803029,nm0758574,Walter Salles,8574,2
tt0803029,nm0858680,Daniela Thomas,21771,1
tt0079794,nm0959717,Lasse Åberg,79056,2
tt0428672,nm0531440,Angelina Maccarone,40016,1
tt5023260,nm0671210,Mark Pellington,11676,2
tt0113448,nm0003201,Tim Sullivan,20773,2
tt0076767,nm0755906,Henri Safran,94709,2
tt1379222,nm3321297,Giuseppe Capotondi,128217,2
tt0111282,nm0000386,Roland Emmerich,6046,2
tt0170544,nm0620294,Hiroyuki Nakano,66601,2
tt4857886,nm0863120,Deepak Tijori,88437,2
tt0026529,nm0000406,John Ford,8500,2
tt1034324,nm1016748,Tim Chambers,550857,2
tt0066109,nm0001692,Ken Russell,32327,2
tt0066237,nm0006249,Satyajit Ray,12160,2
tt0434139,nm0001282,Tony Goldwyn,3417,2
tt1797504,nm2692858,Fernando González Molina,82724,2
tt0026421,nm0000923,Busby Berkeley,95293,2
tt0906665,nm0586281,Takashi Miike,17282,2
tt0367913,nm1234345,Takashi Shimizu,20310,2
tt0286261,nm0005139,Mike Leigh,65452,2
tt0856288,nm2377660,Julien Maury,81045,2
tt2132374,nm0198472,Lance Daly,111699,2
tt0097223,nm0001437,Emir Kusturica,15254,2
tt1217213,nm0304432,Roberts Gannaway,210053,2
tt1217213,nm0391996,Peggy Holmes,80672,1
tt0101279,nm0006249,Satyajit Ray,12160,2
tt0049871,nm0497442,Jack Lee,245248,2
tt0094347,nm0241090,John Duigan,72624,2
tt3416536,nm6166094,Elijah Bynum,1485381,2
tt2481480,nm0208343,Raymond De Felitta,99496,2
tt0114704,nm0439732,Romuald Karmakar,17280,2
tt0102178,nm0734466,Franc Roddam,65304,2
tt0119517,nm0001438,Neil LaBute,58689,2
tt1355638,nm2677924,Joann Sfar,119498,2
tt0071976,nm0647055,Héctor Olivera,52121,2
tt1152282,nm1840848,Chookiat Sakveerakul,81034,2
tt0327084,nm0426333,Tim Johnson,52870,2
tt0327084,nm0456732,Karey Kirkpatrick,52845,2
tt0203166,nm0600546,Lukas Moodysson,11037,2
tt0078480,nm0742034,Martin Rosen,70663,2
tt0078480,nm0399524,John Hubley,1035385,2
tt0216799,nm0159402,Élie Chouraqui,81782,2
tt0097416,nm0788171,S. Shankar,91552,2
tt0064683,nm0000691,John Waters,10367,2
tt0105150,nm0533564,Gillies MacKinnon,33405,2
tt0097044,nm0001915,Emile Ardolino,716,2
tt0055732,nm0948950,Yoshishige Yoshida,110519,2
tt0282599,nm0497416,Hyun-seung Lee,73253,2
tt0299594,nm0106924,Catherine Breillat,6295,1
tt3278224,nm0176496,Ernesto Contreras,1205254,2
tt0105488,nm0525303,Baz Luhrmann,6201,2
tt0094315,nm0000755,Lindsay Anderson,78157,2
tt1379177,nm2128335,J Blakeson,111588,2
tt2542406,nm1220246,Bala,560061,2
tt0056210,nm0490444,Alberto Lattuada,146793,2
tt13269670,nm4368529,Ji Zhao,1665497,2
tt4238858,nm2326407,Anna Rose Holmer,1309008,1
tt4083850,nm0240995,Christian Duguay,25735,2
tt0074695,nm0001603,Sam Peckinpah,7767,2
tt6237966,nm4174626,Vignesh Shivan,1118774,2
tt0330843,nm1249945,Shaad Ali,71088,2
tt1127715,nm1560977,Cary Joji Fukunaga,87257,2
tt0202154,nm0605245,Kazuo Mori,80709,2
tt0089907,nm0639321,Dan O'Bannon,5045,2
tt1529233,nm0660266,Rocco Papaleo,120135,2
tt3184934,nm0654830,François Ozon,4387,2
tt0067093,nm0422484,Norman Jewison,13563,2
tt0054189,nm0167496,René Clément,9740,2
tt0070825,nm0447944,Burt Kennedy,18579,2
tt0058349,nm0621540,Mikio Naruse,125690,2
tt0140534,nm0536818,Balu Mahendra,584297,2
tt0418763,nm0005222,Sam Mendes,39,2
tt0040652,nm0059106,Charles Barton,30099,2
tt1028528,nm0000233,Quentin Tarantino,138,2
tt1734433,nm0341722,Megan Griffiths,303064,1
tt0031968,nm0003836,Michael Powell,68424,2
tt0094242,nm0548648,Goran Markovic,253085,2
tt7180544,nm0440604,Anurag Kashyap,85670,2
tt0058458,nm0000076,François Truffaut,1650,2
tt1795369,nm0000965,Danny Boyle,2034,2
tt1795369,nm1229177,Tim Van Someren,1459248,2
tt0047085,nm0533241,Alexander Mackendrick,14566,2
tt0188503,nm0453518,Jee-woon Kim,69081,2
tt0318742,nm0000934,Bernardo Bertolucci,4956,2
tt0318742,nm0219136,Claire Denis,9888,1
tt0318742,nm0001214,Mike Figgis,6111,2
tt0064471,nm0835799,Mel Stuart,3451,2
tt0075617,nm0002120,Lasse Hallström,5306,2
tt0097409,nm0006249,Satyajit Ray,12160,2
tt4139588,nm0959774,Jonas Åkerlund,71329,2
tt0338512,nm0000269,Jean-Jacques Annaud,2352,2
tt0048473,nm0006249,Satyajit Ray,12160,2
tt0066895,nm0858873,Gerald Thomas,40940,2
tt0097742,nm0322515,John Glen,10179,2
tt1788391,nm1296554,Ben Wheatley,137467,2
tt0067446,nm0258712,Luciano Ercoli,230668,2
tt0758752,nm0001880,Edward Zwick,9181,2
tt1795702,nm0002077,Dexter Fletcher,974,2
tt0119901,nm0305368,Nicole Garcia,24485,1
tt8629748,nm0000916,Peter Berg,36602,2
tt4944352,nm1666445,Jerrold Tarog,893462,2
tt1754109,nm0606835,Nick Morris,554281,2
tt1754109,nm4711112,Laurence Connor,1122354,2
tt0188030,nm0191109,José Luis Cuerda,19842,2
tt1023490,nm0815204,Paolo Sorrentino,56194,2
tt0036414,nm0857949,Wilhelm Thiele,13884,2
tt0108281,nm0950759,Woo-Ping Yuen,18899,2
tt0044741,nm0000041,Akira Kurosawa,5026,2
tt1850397,nm0887452,Erik Van Looy,82418,2
tt0071519,nm0279807,Terence Fisher,29662,2
tt8949056,nm3505289,Karen Maine,1394656,1
tt4489416,nm2171473,Tatsuyuki Nagai,1243962,2
tt0067535,nm0575546,Don Medford,31312,2
tt0060880,nm0027183,Michael Anderson,20412,2
tt0073694,nm0000247,John Woo,11401,2
tt0366292,nm0586281,Takashi Miike,17282,2
tt6133130,nm1286340,Angela Robinson,7312,1
tt0172684,nm0424103,Karan Johar,35736,2
tt0115633,nm0001378,Anjelica Huston,5657,1
tt0029546,nm0762263,Mark Sandrich,30165,2
tt0112585,nm0122653,Edward Burns,12833,2
tt2450186,nm1440023,Simon Barrett,83858,2
tt2450186,nm2639032,Jason Eisener,141673,2
tt2450186,nm2153088,Gareth Evans,142013,2
tt0062352,nm0733790,Glauber Rocha,544845,2
tt0117151,nm0396284,Hsiao-Hsien Hou,64992,2
tt0098442,nm0145309,Nick Castle,14692,2
tt0361127,nm0975026,Nicole Kassell,58573,1
tt0036384,nm0097648,Frank Borzage,14855,2
tt0158583,nm0527109,Rod Lurie,21526,2
tt1588342,nm0619836,Babak Najafi,132239,2
tt0073626,nm0813177,Sergio Sollima,39463,2
tt0051082,nm0314046,Sergey Gerasimov,624719,2
tt0460829,nm0000186,David Lynch,5602,2
tt4411596,nm0585011,Roger Michell,7017,2
tt2374902,nm0103880,Ragnar Bragason,118346,2
tt0219374,nm0389591,P.J. Hogan,3045,2
tt1906426,nm0772207,Markus Schleinzer,28605,2
tt1906426,nm0720241,Kathrin Resetarits,313606,1
tt0042876,nm0000041,Akira Kurosawa,5026,2
tt0108026,nm0006853,Tim Hunter,15858,2
tt0382357,nm0000694,Wim Wenders,2303,2
tt5477608,nm1223910,Sujoy Ghosh,95510,2
tt0347473,nm0007134,Farah Khan,8311,1
tt1190858,nm1435062,Cherien Dabis,103008,1
tt0087921,nm0000914,Robert Benton,6729,2
tt0083925,nm0001031,Claude Chabrol,19069,2
tt11617052,nm0678857,Christian Petzold,2332,2
tt0780516,nm0705535,Michael Radford,28898,2
tt1178663,nm0000095,Woody Allen,1243,2
tt0184316,nm0954713,Borivoj Zeman,44216,2
tt0022867,nm0532561,Gustav Machatý,101374,2
tt0088689,nm0001501,Louis Malle,15389,2
tt0245027,nm0283377,Per Fly,126774,2
tt0070653,nm0935382,Michael Winner,19244,2
tt1424003,nm1893855,Josh Appignanesi,229043,2
tt0480669,nm1443023,Nacho Vigalondo,118303,2
tt0082951,nm0957263,Joseph Zito,64195,2
tt0080479,nm0766220,Jun'ya Satô,85028,2
tt0311519,nm0442454,Aki Kaurismäki,16767,2
tt1148165,nm0674034,Rachel Perkins,942251,1
tt0079843,nm0000953,Peter Bogdanovich,39012,2
tt0083619,nm0770961,Fred Schepisi,64061,2
tt0052902,nm0000406,John Ford,8500,2
tt2787570,nm0000278,Pernilla August,33190,1
tt0109206,nm0001408,Shekhar Kapur,37630,2
tt0276816,nm0878638,David Twohy,28239,2
tt0057363,nm0408076,Shohei Imamura,20025,2
tt1809398,nm0001401,Angelina Jolie,11701,1
tt0850253,nm0870204,Stuart Townsend,56778,2
tt0022183,nm0755985,Leontine Sagan,58343,1
tt0022183,nm0296193,Carl Froelich,29110,2
tt4082068,nm0002191,Jacques Audiard,17496,2
tt6679794,nm0533284,David Mackenzie,3055,2
tt1403047,nm1090998,Cristi Puiu,107533,2
tt0064091,nm0119819,Veljko Bulajic,112391,2
tt0174707,nm0557945,Yasuzô Masumura,81273,2
tt0120591,nm0000881,Michael Bay,865,2
tt8655574,nm1095625,Ivan Calbérac,238400,2
tt0089122,nm0028196,Mario Andreacchio,2631,2
tt0876233,nm0355092,Geoffrey Haley,82169,2
tt4692368,nm7397878,Nadeem Beyg,2064529,2
tt0076155,nm0000076,François Truffaut,1650,2
tt0940723,nm0887068,Pieter Van Hees,71405,2
tt11102314,nm0787509,Renuka Shahane,1043347,1
tt0768116,nm0498212,Sang-il Lee,142670,2
tt0461694,nm0470098,Chris Kraus,16780,2
tt0058409,nm0840671,Seijun Suzuki,82461,2
tt0079087,nm0333823,Göran Graffman,54991,2
tt0127357,nm0150802,Benny Chan,70109,2
tt0127357,nm0000329,Jackie Chan,18897,2
tt0308055,nm0000389,Emilio Estevez,2880,2
tt0071746,nm0002080,Bob Fosse,66777,2
tt0122690,nm0001239,John Frankenheimer,13776,2
tt2972362,nm2287741,Joon-Hwan Jang,68905,2
tt10360862,nm4141599,Kaouther Ben Hania,1381379,1
tt0022335,nm0920074,William A. Wellman,14643,2
tt0119699,nm0500745,Jennifer Leitzes,112946,1
tt0859765,nm0422605,"Jia, Zhangke",24011,2
tt0091069,nm0629774,Arch Nicholson,119146,2
tt0053472,nm0000419,Jean-Luc Godard,3776,2
tt7392212,nm1335875,Sukumar,237051,2
tt0247613,nm0496969,Chang-dong Lee,96657,2
tt0019429,nm0097648,Frank Borzage,14855,2
tt0092501,nm0000329,Jackie Chan,18897,2
tt10620868,nm4252203,Il Cho,2359485,2
tt1194242,nm0243355,Albert Dupontel,14606,2
tt0044364,nm0710924,Irving Rapper,93904,2
tt0368909,nm1272773,Prachya Pinkaew,57214,2
tt0084698,nm0782384,Susan Seidelman,53861,1
tt0056930,nm0001023,John Cassavetes,11147,2
tt1114723,nm0471622,Stian Kristiansen,74724,2
tt2652118,nm0950759,Woo-Ping Yuen,18899,2
tt0056801,nm0000019,Federico Fellini,4415,2
tt0071864,nm0222545,Michel Deville,39243,2
tt1808339,nm0563814,John McKay,110169,2
tt11213372,nm1533201,Durul Taylan,115009,2
tt11213372,nm1613185,Yagmur Taylan,115010,2
tt2152779,nm1310723,Marie-Castille Mention-Schaar,46295,1
tt0039402,nm0000406,John Ford,8500,2
tt0039402,nm0273477,Emilio Fernández,8259,2
tt0489235,nm0132257,Bruce Campbell,11357,2
tt0055506,nm0724798,Tony Richardson,32765,2
tt6317656,nm1380395,Glendyn Ivin,98553,2
tt0065580,nm0765856,Peter Sasdy,100296,2
tt0097714,nm0248942,Uli Edel,15868,2
tt0016029,nm0124877,David Butler,76381,2
tt0113101,nm0025978,Allison Anders,3110,1
tt0113101,nm0734319,Alexandre Rockwell,3111,2
tt0113101,nm0001675,Robert Rodriguez,2294,2
tt1032819,nm0119613,Timothy Linh Bui,145627,2
tt0053719,nm0610303,John Llewellyn Moxey,107331,2
tt0116480,nm0873296,Jan Troell,27014,2
tt8740778,nm2465833,Claudio Giovannesi,128077,2
tt1263679,nm0201903,Nandita Das,53372,1
tt0107002,nm0001945,Claude Berri,20718,2
tt3319730,nm1016428,James Marsh,76998,2
tt0110171,nm0219136,Claire Denis,9888,1
tt0171357,nm0386303,Toshio Hirata,133116,2
tt0097626,nm0001353,Walter Hill,1723,2
tt0100024,nm0005139,Mike Leigh,65452,2
tt0085872,nm0000941,Kathryn Bigelow,14392,1
tt1657513,nm1637832,Daniel Roby,227238,2
tt2551894,nm1371044,Geun-hyun Cho,38935,2
tt0473444,nm0955443,Yimou Zhang,607,2
tt0360009,nm0000519,David Mamet,1255,2
tt0179918,nm0229260,Milo Djukanovic,1308496,2
tt3344694,nm0006487,Jim Sheridan,53334,2
tt0003014,nm0803705,Victor Sjöström,8741,2
tt0328589,nm0920108,Audrey Wells,36805,1
tt0038913,nm0001120,Vittorio De Sica,12329,2
tt0098635,nm0001661,Rob Reiner,3026,2
tt0030063,nm0924065,Tim Whelan,71788,2
tt3175936,nm1205568,Barbara Wong Chun-Chun,228461,1
tt0369672,nm0300015,Shainee Gabel,60860,1
tt0475169,nm1201875,Géla Babluani,47786,2
tt0107212,nm0082802,Mike Binder,24173,2
tt0123003,nm0000511,Shirley MacLaine,4090,1
tt0057522,nm0292720,Riccardo Freda,37197,2
tt5436228,nm1264352,Susanna White,113600,1
tt0059297,nm0145336,William Castle,12011,2
tt10702148,nm3272029,Robert Machoian,1141753,2
tt0070842,nm0000682,Paul Verhoeven,10491,2
tt0078763,nm0001425,Krzysztof Kieslowski,1126,2
tt0086961,nm0001425,Krzysztof Kieslowski,1126,2
tt0317248,nm0576987,Fernando Meirelles,8557,2
tt0317248,nm0526199,Kátia Lund,8559,1
tt0067800,nm0001603,Sam Peckinpah,7767,2
tt0976042,nm0841326,Antonin Svoboda,3929,2
tt2371824,nm0782430,Ulrich Seidl,40506,2
tt3136112,nm0079273,Paul Bettany,6162,2
tt5439796,nm0001752,Steven Soderbergh,1884,2
tt2349144,nm1349818,Anna Boden,53069,1
tt2349144,nm0281396,Ryan Fleck,53068,2
tt0057714,nm0946638,Kimiyoshi Yasuda,83360,2
tt3026488,nm0001641,Vincent Perez,20239,2
tt0165473,nm0559564,Toshio Matsumoto,17542,2
tt2121382,nm1128037,Ruben Östlund,56370,2
tt0232083,nm0001031,Claude Chabrol,19069,2
tt0032043,nm0572851,Norman Z. McLeod,82389,2
tt0078251,nm0155179,Chi-Hwa Chen,83736,2
tt0050986,nm0000005,Ingmar Bergman,6648,2
tt0035795,nm0857949,Wilhelm Thiele,13884,2
tt0039313,nm0542649,Anthony Mann,40199,2
tt0279231,nm0049294,Vincent Bal,94208,2
tt9789686,nm3014420,Marco Berger,935102,2
tt2669336,nm1783713,Bradley King,1326297,2
tt0377992,nm0767697,Philip Saville,107414,2
tt4901306,nm0002645,Paolo Genovese,225160,2
tt2380331,nm0770961,Fred Schepisi,64061,2
tt0464106,nm1167656,T.R. Silambarasan,222760,2
tt0032186,nm0124571,Juan Bustillo Oro,974548,2
tt0246405,nm0246159,Nana Dzhordzhadze,48663,2
tt1285241,nm1027719,Farhan Akhtar,78916,2
tt8254556,nm4080113,Lukas Dhont,1274468,2
tt0077413,nm0347086,John Guillermin,6778,2
tt13354204,nm0764367,Roberto Santucci,933735,2
tt0247199,nm0063785,Henry Bean,30458,2
tt2481198,nm0002077,Dexter Fletcher,974,2
tt0073196,nm0006092,Serge Gainsbourg,34263,2
tt1182345,nm1512910,Duncan Jones,81850,2
tt0053039,nm0314584,Pietro Germi,95040,2
tt0134618,nm0005366,Jay Roach,6737,2
tt3922818,nm0155093,Peter Chelsom,36804,2
tt4084744,nm0596364,Sergey Mokritskiy,931949,2
tt2560102,nm0393234,Hong Khaou,1073157,2
tt0111418,nm0281598,Andrew Fleming,41549,2
tt3703836,nm3265508,Stephen Cone,592318,2
tt2476214,nm0430485,Lal Jose,988292,2
tt0098536,nm0006854,Roger Spottiswoode,1724,2
tt0099819,nm0001410,Lawrence Kasdan,8844,2
tt0362246,nm0094274,Bertrand Bonello,146438,2
tt7231572,nm0112647,Brian Brough,2398947,2
tt0275277,nm0913860,Shin'ichirô Watanabe,56342,2
tt0275277,nm0645657,Hiroyuki Okiura,12178,2
tt1434435,nm1135423,Darren Lynn Bousman,2675,2
tt4947084,nm2819123,Sachy,1091293,2
tt0028950,nm0719756,Jean Renoir,11528,2
tt2691722,nm0894178,Jan Verheyen,65470,2
tt2565752,nm3629099,Kazuya Shiraishi,1289548,2
tt0023327,nm0002179,George Archainbaud,101885,2
tt0082175,nm0434571,Jeremy Kagan,128947,2
tt1084972,nm0222150,Prabhu Deva,89154,2
tt0043511,nm0744023,Roberto Rossellini,4410,2
tt0082176,nm0248942,Uli Edel,15868,2
tt0071695,nm0475852,Yoshiyuki Kuroda,102201,2
tt0083000,nm0002207,Richard Franklin,29471,2
tt0236034,nm0437287,David Kane,208171,2
tt0156515,nm0423333,Phil Joanou,18500,2
tt0248409,nm0678450,Marco Petry,57982,2
tt0102932,nm0007139,Hark Tsui,26760,2
tt0837156,nm0497563,John Lee,1216197,2
tt0064791,nm0167496,René Clément,9740,2
tt0076696,nm0006249,Satyajit Ray,12160,2
tt0110200,nm0150906,Gordon Chan,64901,2
tt0106469,nm0000431,Taylor Hackford,18596,2
tt0100802,nm0000682,Paul Verhoeven,10491,2
tt7293920,nm2952421,D.C. Hamilton,1585208,2
tt6411590,nm1315989,Yen Tan,1036442,2
tt0103704,nm0001429,Takeshi Kitano,3317,2
tt0060278,nm0281865,Gordon Flemyng,134136,2
tt1802197,nm0000108,Luc Besson,59,2
tt0091209,nm0363553,Robert Harmon,57895,2
tt0113947,nm0767110,Claude Sautet,20789,2
tt0417385,nm0191147,Michael Cuesta,84931,2
tt0113149,nm0001929,Josiane Balasko,35137,1
tt3774114,nm0000231,Oliver Stone,1152,2
tt0970472,nm1216495,Fumihiko Sori,70103,2
tt2093990,nm0600409,Daniel Monzón,74943,2
tt0088336,nm0463740,Ere Kokkonen,116155,2
tt0044453,nm0000320,Luis Buñuel,793,2
tt3654796,nm2674307,Patrick Brice,1155547,2
tt0475616,nm0497934,Myung-se Lee,94053,2
tt0398017,nm0405632,Mikael Håfström,29605,2
tt0101889,nm0000416,Terry Gilliam,280,2
tt0065489,nm0598102,Mario Monicelli,32375,2
tt4080768,nm0181117,Catherine Corsini,73654,1
tt7545524,nm0373282,Peter Hedges,3290,2
tt1860242,nm0359387,John Lee Hancock,54040,2
tt0120037,nm0226200,Helmut Dietl,5636,2
tt0377038,nm1430257,Scott S. Anderson,87808,2
tt3685218,nm2113645,Maxime Giroux,1170861,2
tt1465522,nm0185848,Eli Craig,52479,2
tt0113819,nm0000095,Woody Allen,1243,2
tt0048452,nm0003433,Carl Theodor Dreyer,11572,2
tt0059095,nm0677880,Elio Petri,95456,2
tt0037702,nm0437356,Joseph Kane,90069,2
tt0113623,nm0682251,Leonardo Pieraccioni,120271,2
tt0119510,nm0065615,Wolfgang Becker,4780,2
tt1462054,nm1117098,David Nixon,114614,2
tt1462054,nm3459865,Patrick Doughtie,114615,2
tt0822389,nm0414814,Clayton Jacobson,441784,2
tt2625030,nm4219902,Park Hoon-jung,557736,2
tt6205872,nm0506094,Sam Levinson,96172,2
tt0075214,nm0402597,Peter R. Hunt,9868,2
tt0086637,nm0000095,Woody Allen,1243,2
tt1010048,nm0000965,Danny Boyle,2034,2
tt9738716,nm2178754,Mona Fastvold,1280031,1
tt8907986,nm1223294,Homi Adajania,102234,2
tt1355683,nm0178376,Scott Cooper,65167,2
tt5216534,nm1011775,Keitarô Motonaga,1408426,2
tt10515086,nm1441566,Marwan Hamed,1210055,2
tt0119665,nm0767697,Philip Saville,107414,2
