tmdb_id,imdb_id,title,production_companies
118051,tt2168910,Cocktail,"Raj Film Productions, Eros International, Illuminati Films Pvt Ltd, Prime Focus"
21060,tt0116661,It's in the Water,"Keli Herd Film Company, Inc"
75679,tt0870944,Tears for You,
81088,tt0445033,Mass,
327528,tt2133196,Born to Be Blue,"Lumanity Production, New Real Films, Hideaway Pictures, Productivity Media"
460,tt0416331,Go for Zucker,"WDR, Bayerischer Rundfunk, ARTE, X Filme Creative Pool, ARD"
41585,tt0097870,Mary Forever,"Numero Uno International, Int Sel"
462503,tt6481478,The Teacher,"Bac Films, Sombrero Films, Atelier de Production, France 3 Cinéma"
24410,tt1156395,K-20: The Fiend with Twenty Faces,
23223,tt0117202,Normal Life,"Fine Line Features, Normal Life Productions, Spelling Entertainment"
12655,tt0126344,I Went Down,"Treasure Entertainment, BBC, Screen Ireland, Easkel Media, Shooting Gallery, RTÉ"
13777,tt0172543,He Died with a Felafel in His Hand,
109152,tt2125496,Manslaughter,"Pupkin, Nederlands Fonds voor de Film, CoBo Fonds"
428584,tt6333086,Menashe,Maiden Voyage Pictures
76788,tt1705772,Mankatha,"Ayngaran International, Cloud Nine Movies, Sun Pictures"
15708,tt0345551,Latter Days,Funny Boy Films
142,tt0388795,Brokeback Mountain,"Good Machine, Focus Features, River Road Entertainment, Alberta Film Entertainment"
378813,tt5065810,Aloys,"ARTE, Petit Film, SRF"
68569,tt0245171,Invincible,"Werner Herzog Filmproduktion, Tatfilm Produktionsges. mbH, Little Bird"
27569,tt1244659,Extraordinary Measures,"Double Feature Films, CBS Films"
15041,tt0329297,American Girl,
1364,tt0254455,Sex and Lucía,"Alicia Produce S L, StudioCanal, Canal+ España, Sociedad General de Cine (SOGECINE) S.A., Sogepaq, TVE"
399725,tt5460880,Ideal Home,"Mustard & Co, Remstar Studios, Indieproduction, Lucky Monkey Pictures, Baby Cow Productions"
414372,tt4383288,Polina,"Union Générale Cinématographique (UGC), Everybody on Deck, TF1 Droits Audiovisuels"
53404,tt1459012,Love Crime,"Divali Films, SBS Films, France 2 Cinéma"
586574,tt9315438,Yajamana,
174772,tt2051879,Europa Report,"Wayfare Entertainment, Misher Films, Start Motion Pictures"
209406,tt2286990,The Right Kind of Wrong,"Nomadic Pictures, Serendipity Point Films"
56431,tt0059601,A Pistol for Ringo,"Balcázar Producciones Cinematográficas, Produzioni Cinematografiche Mediterranee (PCM)"
43549,tt0997152,The Experiment,"Stage 6 Films, Tax Credit Finance, Inferno Entertainment, Cinedigm, Magnet Media Productions, Magnet Media Group, Adelstein-Parouse Productions, Mercator Pictures, Natural Selection, Westeast Films"
27578,tt1320253,The Expendables,"Nimar Studios, Rogue Marble, Millennium Films, Nu Image"
353501,tt5297256,Pulimurugan,Mulakuppadam Films
39107,tt0142236,Dragon Ball Z: Fusion Reborn,"Toei Company, Bird Studios, Toei Animation"
53399,tt1441373,The Solitude of Prime Numbers,Offside
137315,tt2290789,Every Blessed Day,"Motorino Amaranto, 01 Distribution, RAI"
173294,tt2006810,Papadopoulos & Sons,Double M Films
29496,tt0066939,Cut-Throats Nine,"Films Triunfo S.A., American International Pictures"
499473,tt7628458,Hadi Be Oğlum,"Mars Dagitim, 25 Film"
547491,tt8738964,Clergy,"Profil Film, Studio Metrage"
57519,tt3505016,H Dabbour,
39060,tt0307920,What's Up with Love?,"Miles Productions, Miles Films"
619441,tt9786512,Adiós,"Apache Films, La Claqueta, ICAA, Junta de Andalucía, Movistar+, Sony Pictures International Productions, TVE"
46927,tt1071228,I Was Here,"Nelonen, Amrion, Helsinki Filmi, Eesti Televisioon"
441875,tt5785170,Toilet: A Love Story,"KriArj Entertainment, Grazing Goat Pictures, Friday Filmworks, Abundantia Entertainment, Plan C Studios"
111708,tt0092983,The Tobacconist of Vallecas,"Compañía Iberoamericana de TV, Ega Medios Audiovisuales, Ministerio de Cultura, TVE"
446170,tt6009104,Black Tide,"Curiosa Films, Mars Films, France 2 Cinéma, Versus Production, VOO, BeTV, FD Productions, 120 Films"
39915,tt0106559,Green Snake,"Seasonal Film Corporation, Film Workshop"
393695,tt3037164,Kills on Wheels,Laokoon Filmgroup
270400,tt3365778,Breathe,"Mely Productions, Move Movie, Gaumont"
841,tt0087182,Dune,Dino De Laurentiis Company
31347,tt0301083,Cardcaptor Sakura: The Sealed Card,"Bandai Visual, Amber Film Works, Shelty, Shochiku Co., Ltd., Madhouse, Kodansha"
128215,tt2073086,Still Mine,Mulmur Feed
103747,tt1924394,The Angels' Share,"Wild Bunch, Les Films du Fleuve, British Film Institute, Entertainment One, Sixteen Films, Urania Pictures S.r.l."
4553,tt0361862,The Machinist,"ICF, Filmax Entertainment, Castelao Productions, Canal+ España, ICAA"
3482,tt0059825,The Train,"Les Productions Artistes Associés, Les Films Ariane, Dear Film Produzione, United Artists"
43231,tt0050782,Le Notti Bianche,"Rank Film, Vides Cinematografica, Cinematografica Associati (CI.AS.)"
27217,tt0332381,The Sea,"BlueEyes Productions, Emotion Pictures, Filmhuset"
8748,tt0494222,Eagle vs Shark,Whenua Films
655187,tt9916362,Coven,"INCAA, Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA), La Fidèle Production, Lamia Producciones, Tita Productions, Kowalski Films, Gariza Films, Campo Cine, EiTB, TVE, TVG, Gladys Glover, 77 Films"
54318,tt0760329,The Water Horse,"Revolution Studios, Walden Media, Beacon Pictures, Ecosse Films"
90532,tt1830802,Shala,
333352,tt2057392,Eye in the Sky,"Raindog Films, Entertainment One Features"
31811,tt0758738,Chalk,
59232,tt0118117,The War at Home,"Touchstone Pictures, Motion Picture Corporation of America"
75460,tt0488403,15 Minutes Over Low Heat,
82094,tt0174834,The Pied Piper,"TV 2000 Film- und Fernsehproduktions GmbH, Krátký film Praha, Jiří Trnka Studio"
21801,tt0266971,The Slaughter Rule,
7340,tt0074285,Carrie,United Artists
55343,tt0073502,Overlord,Joswend
315023,tt0078299,Desiderium,
48594,tt0436374,The Uninvited Guest,"Canal+ España, Rodar y Rodar, TV3, TVE"
19124,tt0096945,Blind Fury,"Interscope Communications, TriStar Pictures"
346658,tt4433890,The Oath,RVK Studios
99749,tt0095958,Rampage,DEG
10633,tt0061811,In the Heat of the Night,"United Artists, The Mirisch Company"
7861,tt0425326,Outsourced,ShadowCatcher Entertainment
5333,tt0094667,Apartment Zero,"Producers Representative Organization, The Summit Company"
2469,tt0101026,Tie Me Up! Tie Me Down!,El Deseo
351694,tt4644382,Monkey King: Hero Is Back,"Hengdian Chinese Film Production Co., Beijing Weiyingshidai Culture & Media"
28460,tt0112513,Sailor Moon SuperS: The Movie: Black Dream Hole,Toei Animation
33591,tt0466561,The Border Post,"Film and Music Entertainment (F&ME), Vertigo, Refresh Production, Sektor Film Skopje, Propeler Film, Yodi Movie Craftsman"
36242,tt0303780,Blues Harp,
39768,tt0060161,Beware of the Car!,Mosfilm
37959,tt0299937,Go,
14,tt0169547,American Beauty,"Jinks/Cohen Company, DreamWorks Pictures"
364023,tt5285050,Pasanga 2,"Studio Green, 2D Entertainment, Pasanga Productions"
84070,tt1934487,Zenne Dancer,
231449,tt0067164,Guddi,Rupam Chitra
101793,tt2238837,Kadhalil Sodhappuvadhu Yeppadi,"Y NOT Studios, Etaki Entertainment"
357940,tt4701702,Mr. Six,Huayi Brothers Pictures
230428,tt2334593,Cas & Dylan,"Montefiore Films, Hideaway Pictures"
728143,tt6627168,Listen,"Bando à Parte, Magnolia Pictures International, Pinball London"
68259,tt0451966,The Violin,Centro de Capacitación Cinematográfica (CCC)
22315,tt0418460,Aitraaz,
302104,tt4170436,That Thing Called Tadhana,"Monoxide Works, Cinema One Originals, Epicmedia"
61218,tt0091837,Christmas Present,Duea Film
2612,tt0100201,Mr. Destiny,Touchstone Pictures
391632,tt4796254,Late Shift,
62547,tt0044602,Fan-Fan the Tulip,"Amato Produzione, Filmsonor, Les Films Ariane, Rizzoli Editore"
67749,tt0056335,The Password Is Courage,Andrew L. Stone Productions
225574,tt2024469,Non-Stop,"TF1, StudioCanal, Silver Pictures, Anton Capital Entertainment (ACE), LOVEFiLM International, Canal+, TF1 Films Production"
4174,tt0038109,Spellbound,"Selznick International Pictures, United Artists"
160833,tt2192582,Short Stories,R.U. Media
19307,tt0064133,Carry On Camping,The Rank Organisation
429918,tt5890000,Survival Family,"Altamira Pictures Inc., DENTSU, Toho Co., Fuji Television Network"
10440,tt0107507,Manhattan Murder Mystery,"TriStar Pictures, Jack Rollins & Charles H. Joffe Productions"
23169,tt1403981,Remember Me,Summit Entertainment
96051,tt0092558,Motherland Hotel,"Alfa Film, Odak Film"
16346,tt1145144,Center Stage: Turn It Up,"Stage 6 Films, Laurence Mark Productions"
19426,tt0050783,Nights of Cabiria,"Dino de Laurentiis Cinematografica, Les Films Marceau"
25936,tt1217565,Radio Day,Central Partnership
118737,tt2061712,Interview with a Hitman,"Kirlian Pictures, Scanner-Rhodes Productions, Northstar Ventures, Northern Film and Media"
477887,tt5460858,The White Crow,"BBC Films, Magnolia Mae Films, HanWay Films, Metalwork Pictures"
17913,tt0181080,Three Tickets to Hollywood,Centar film
55113,tt0080652,The Time Has Come for Love to Try,"Zvezda Film, Union film"
310568,tt2994832,The Summer of Sangaile,"Cofinova 10, Eurimages, Les Films d'Antoine, Fralita Films, Viking Film, Lithuanian Film Center, Netherlands Fund for Film"
408927,tt7221634,Maayavan,"Abi & Abi Pictures, Thirukumaran Entertainment, Studio Green"
564147,tt7838252,K.G.F: Chapter 1,"Hombale Films, Vaaraahi Chalana Chitram"
85741,tt1699185,Free Men,Pyramide Productions
52180,tt1437212,The Shadowless,
419704,tt2935510,Ad Astra,"New Regency Productions, Keep Your Head, MadRiver Pictures, Plan B Entertainment, RT Features, Bona Film Group, TSG Entertainment"
81768,tt2004191,Chappa Kurishu,Magic Frames
460437,tt2196053,Something Like Summer,"Blue Seraph Productions, Jade Knight Productions"
94201,tt0065570,El Condor,Carthay Continental
116979,tt1989475,Chained,"RGB Productions, Envision Media Arts"
360638,tt4948452,The Student and Mister Henri,"Mandarin Films, StudioCanal, France 2 Cinéma"
599845,tt9048786,The Immortal,"Cattleya, Vision Distribution, Beta Film"
469114,tt6990206,Crimea,
93427,tt0055539,Town Without Pity,The Mirisch Company
18031,tt0416675,Dark Matter,Saltmill
5845,tt0362417,Aragami,
273404,tt2048770,I'll Follow You Down,"Ontario Media Development Corporation (OMDC), Harold Greenberg Fund, Resolute Films and Entertainment, Téléfilm Canada"
219818,tt3215258,Varuthapadatha Valibar Sangam,Escape Artists Motion Pictures
277806,tt3088084,Say 'I Love You',"Shochiku Co., Ltd., Kodansha, Ken-On, Asmik Ace, GyaO"
18192,tt0246628,Focus,"Focus Productions Inc., Carros Pictures, Dog Pond Productions"
47802,tt0105411,Simple Men,"American Playhouse, Channel Four Films, Fine Line Features, True Fiction Pictures, Zenith Entertainment"
249688,tt3416744,The End of the Tour,"Anonymous Content, Kilburn Media, Modern Man Films"
297342,tt0181600,A Matter of Earnestness,Finos Film
16912,tt0047945,The Colditz Story,Ivan Foxwell Productions
48492,tt1123373,Detective Dee and the Mystery of the Phantom Flame,Huayi Brothers Pictures
45938,tt0067805,Sunday Bloody Sunday,"Vic Films Productions, Vectia"
8953,tt0348121,Steamboy,"Bandai Visual, SUNRISE, Studio 4°C, Steamboy Committee"
7501,tt0211465,Knockaround Guys,Lawrence Bender Productions
13573,tt0301976,The United States of Leland,"MDP Worldwide, Media 8 Entertainment, Thousand Words, Trigger Street Productions"
54966,tt0067546,Pakeezah,"Sangeeta Enterprises, Mahal Pictures Pvt. Ltd."
14159,tt0986213,Aaja Nachle,Yash Raj Films
348672,tt6817944,About Endlessness,"Roy Andersson Filmproduktion AB, 4½, Essential Filmproduktion, Société Parisienne de Production, ARTE France Cinéma"
48155,tt0047880,The Big Knife,"The Associates & Aldrich Company, United Artists"
10218,tt0117802,Swingers,"Miramax, Independent Pictures (II), The Alfred Shay Company Inc."
124475,tt0111342,La séparation,
40976,tt0408970,Koma,
265228,tt3409392,Timbuktu,"Le Pacte, Les films du Worso, Ciné+, Orange Studio, TV5 Monde, Indéfilms 2, Arches Films, CNC, Canal+, ARTE France Cinéma, Dune Vision"
44050,tt1365030,Madrasapattinam,AGS Entertainment
34019,tt0442286,The Hidden Blade,"Eisei Gekijo, Shochiku Co., Ltd."
15361,tt0469184,Shanghai Kiss,Shanghai Kid Films
9968,tt0402850,The Big White,"Rising Star, Capitol Films, Ascendant Pictures, Film & Entertainment VIP Medienfonds 2 GmbH & Co. KG"
230168,tt3026824,Solo,Swift Productions
39967,tt0104658,L.627,"Sofiarp, Les Films Alain Sarde, Little Bear, Canal+, Investimage 3"
275269,tt0315642,Wazir,"Getaway Films Private Limited, Vinod Chopra Films, Rajkumar Hirani Films, Vidhu Vinod Chopra Productions"
11712,tt0056443,Sanjuro,Toho Co.
22473,tt0418004,Neverwas,"Legacy Filmworks, Neverwas Productions"
130739,tt1954701,A Coffee in Berlin,"Schiwago Film, Chromosom Filmproduktion, HR, ARTE"
62029,tt0083655,Bingo Bongo,Intercapital
33199,tt0996948,No Regret,Generation Blue Films
20977,tt0057232,Gas Station Queen,Kyiv Film Studio
8898,tt1221141,The Headless Woman,El Deseo
22396,tt0077327,"China 9, Liberty 37","Aspa, Compagnia Europea Cinematografica"
11378,tt0069400,Trafic,"Selenia Cinematografica, Les Films Corona, Les Films Gibé"
310133,tt3813310,Cop Car,"End Cue, Park Pictures Features, Audax Films, Dark Arts Film"
57829,tt1324055,The Mill and the Cross,"Odeon Film, Bokomotiv Freddy Olsson Filmproduktion, TVP"
11393,tt0087781,The Natural,TriStar Pictures
71041,tt0052295,The Tiger of Eschnapur,"Central Cinema Company Film (CCC), Regina Films, Rizzoli Film"
41213,tt0054665,The Fabulous Baron Munchausen,Krátký film Praha – Filmové studio Gottwaldov
78206,tt1663321,Chicken with Plums,"Celluloid Dreams, TheManipulators"
28062,tt0782700,When Darkness Falls,"Film i Väst, Pan Vision, Sonet Film, TV3 Sverige, Svenska Filminstitutet, Multimedia Film und Fernseh, FilmFörderung Hamburg, Anders Nilsson Filmproduktion"
470135,tt6147260,Panic Attack,Akson Studio
1253,tt0443456,Breaking and Entering,"Miramax, Mirage Enterprises"
3124,tt0058073,The Evil of Frankenstein,Hammer Film Productions
41972,tt0080768,Virus,"TBS, Kadokawa"
15163,tt0454776,Amazing Grace,"Samuel Goldwyn Films, Roadside Attractions, Bristol Bay Productions"
24243,tt1054677,The Best Things in the World,Gullane Entretenimento
69578,tt0072007,What Have They Done to Your Daughters?,Primex Italiana
49697,tt0054225,Girl with a Suitcase,"Titanus, Société Générale de Cinématographie (S.G.C.)"
39284,tt0043048,To Joy,SF Studios
426618,tt1235187,Where Hands Touch,"Tantrum Films, Umedia, Head Gear Films, Pinewood Pictures, Isle of Man Film, British Film Institute, Metrol Technology, British Film Company"
70925,tt1438216,Oranges and Sunshine,"Sixteen Films, See-Saw Films"
33124,tt0109010,1942: A Love Story,Vidhu Vinod Chopra Productions
59267,tt0456481,Jaan-E-Mann,Nadiadwala Grandson Entertainment
39413,tt1455151,My Afternoons With Margueritte,ICE3
37581,tt0023891,Christopher Strong,RKO Radio Pictures
1266,tt0421073,Street Kings,"Fox Searchlight Pictures, Regency Enterprises, Dune Entertainment III, Yari Film Group (YFG), EFO Films"
18292,tt0262432,George Washington,
263105,tt3007302,Boy Meets Girl,
51856,tt0062155,Privilege,John Heyman/Peter Watkins Production
464847,tt6822518,Yaşamak Güzel Şey,
1941,tt0053804,Exodus,"Carlyle Productions, United Artists"
434362,tt5455410,Gutland,"Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles, Bauer & Blum, Les Films Fauves, Novak Prod, ARD"
5920,tt0067334,Le Mans,"Cinema Center Films, Solar Productions"
61675,tt0119565,L.A. Without a Map,"Marianna Films, Dan Films, Euro American Films S.A."
69703,tt0108388,The Trial,"BBC, Europanda Entertainment B.V."
41496,tt0808232,A Dog Year,
24050,tt0790676,The Good Life,
268534,tt2063745,Kya Dilli Kya Lahore,
18381,tt1163752,"It's Not Me, I Swear!",
16632,tt0395677,100 Days with Mr. Arrogant,Cinema Service
234639,tt0274012,Punjabi House,
18586,tt0496319,The Hottest State,"Entertainment Farm (EF), Barracuda Films, Elixir Films"
66413,tt0156079,Sigappu Rojakkal,K. R. G Productions
26936,tt0098967,Boiling Point,"Bandai Visual, Shochiku-Fuji Company"
387827,tt6444140,Time Share,"Circe Films, Piano"
82944,tt0055464,Something Wild,Prometheus Enterprises Inc.
480,tt0265343,Monsoon Wedding,"IFC Films, Mirabai Films"
28054,tt0086589,Suburbia,New World Pictures
27440,tt0772200,Save Me,
42041,tt0468820,Noriko's Dinner Table,Mother Ark Co. Ltd.
34070,tt0120263,Songs from the Second Floor,"SVT Drama, Easy Film, Nordisk Film & TV Fond, Roy Andersson Filmproduktion AB"
22536,tt0762073,Thirst,"CJ Entertainment, Focus Features International (FFI), Benex Movie Expert Fund, Company K Movie Asset Fund No. 1, Green Non-Life Insurance Company, MVP Capital Culture Investment Fund, Moho Film"
22615,tt0228488,Kiss Kiss (Bang Bang),"M & M Productions, Pagoda Film, Television Production Company (TPC)"
10288,tt0457572,Fido,"Lions Gate Films, Astral Media, Anagram Pictures"
45996,tt0091406,Dust in the Wind,Central Motion Picture Corporation
575463,tt9288726,Mama Weed,"Les Films de la Boétie, Les Films du Lendemain, SCOPE Pictures"
13855,tt1190539,The Chaser,"Bidangil Pictures, Finecut, Hanhwa Venture Capital, Michigan Venture Capital, Showbox, Vantage Holdings"
38375,tt0077814,Big Deal,"Zespol Filmowy ""Iluzjon"""
679783,tt6745550,Exit 0,"Breaking Glass Pictures, EBFilms"
1844,tt0137494,Entrapment,"Fountainbridge Films, Regency Enterprises"
355786,tt4881362,Thithi,"Prspctvs Productions, Maxmedia"
29982,tt1107850,Unrelated,Raw Siena
20992,tt0118767,Brother,CTB Film Company
39519,tt0061389,Beach Red,Theodora Productions
15137,tt0923811,Evangelion: 1.0 You Are (Not) Alone,khara
16433,tt0338075,Grand Theft Parsons,
468592,tt8241872,Vitalina Varela,OPTEC Filmes
256457,tt3148268,Mishawr Rawhoshyo,"SVF Entertainment, A Grinning Tree Production"
43978,tt0156901,The Apple,
38152,tt0072198,The Spikes Gang,"Duo Productions, The Mirisch Company, Sanford Productions (III), United Artists"
526997,tt8500060,Sauerkraut Coma,"Constantin Film, Bayerischer Rundfunk, ARD/Degeto Film"
57776,tt0104962,"There's Good Weather in Deribasovskaya, Or It's Raining Again in Brighton Beach",Mosfilm
