imdbID,imdbDirectorID,DirectorName
tt0218378,nm0935863,Michael Winterbottom
tt0920459,nm0079578,Antoinette Beumer
tt1822302,nm0812298,Coley Sohn
tt0113429,nm0703028,Stephen Quay
tt0113429,nm0703029,Timothy Quay
tt0113429,nm11739451,Weiser Quay
tt0437777,nm1065402,Sanaa Hamri
tt0095511,nm0222545,Michel Deville
tt0060315,nm0179281,Sergio Corbucci
tt0234853,nm0329116,Jenniphr Goodman
tt0363589,nm0001814,Gus Van Sant
tt0433350,nm0110654,Q. Allan Brocka
tt0323630,nm0014203,Byeong-ki Ahn
tt1193631,nm0160840,Jon M. Chu
tt0096787,nm0089940,Don Bluth
tt0096787,nm0325776,Gary Goldman
tt0096787,nm0473941,Dan Kuenster
tt0165854,nm0001752,Steven Soderbergh
tt3848892,nm3109770,Neeraj Pandey
tt2178941,nm0678857,Christian Petzold
tt6901252,nm0378110,Jean-François Hensgens
tt6901252,nm8169245,François Troukens
tt6966692,nm0268380,Peter Farrelly
tt0073391,nm0611531,Hrishikesh Mukherjee
tt0455323,nm0919369,Paul Weitz
tt0057999,nm0542720,Delbert Mann
tt0104812,nm0911910,Vincent Ward
tt0082073,nm0893872,Carlo Verdone
tt3844362,nm2674307,Patrick Brice
tt0196069,nm0659023,Pan Nalin
tt9318772,nm0906710,Setsurô Wakamatsu
tt1686784,nm0007139,Hark Tsui
tt0190861,nm0423646,Roland Joffé
tt1699147,nm1634071,Matthew Dean Russell
tt2362778,nm0223606,Tigmanshu Dhulia
tt0060959,nm0161615,Vera Chytilová
tt0118826,nm0803203,Rob Sitch
tt0073109,nm0171917,James F. Collier
tt0107625,nm0796361,Harald Sicheritz
tt0102500,nm0905237,Jonathan Wacks
tt1821682,nm1856787,Rajesh Pillai
tt10492998,nm0893111,Massimo Venier
tt6433456,nm0278803,Pernille Fischer Christensen
tt0398237,nm1556095,Áron Gauder
tt0120241,nm0640964,Peter O'Fallon
tt0022150,nm0163229,René Clair
tt0065662,nm0778633,Ettore Scola
tt0116141,nm0213329,Tiffanie DeBartolo
tt0042869,nm0681635,Irving Pichel
tt6436726,nm2573530,Patrick Vollrath
tt1296077,nm0825973,Michael Steiner
tt2707858,nm0504267,Jalil Lespert
tt3174376,nm1093039,Mike Flanagan
tt0100337,nm0199381,Georgiy Daneliya
tt0177789,nm0661751,Dean Parisot
tt0297037,nm0266622,Rick Famuyiwa
tt1562568,nm0267812,Vera Farmiga
tt0119794,nm0759368,Gabriele Salvatores
tt5038372,nm0230696,Lola Doillon
tt1440232,nm0133899,Guillaume Canet
tt4842646,nm0641373,Tommy O'Haver
tt0331811,nm1009775,Greg Marcks
tt4964598,nm3849565,Nawapol Thamrongrattanarit
tt0097123,nm0000095,Woody Allen
tt0952682,nm2158772,Jeff Nichols
tt0054814,nm0303120,Carmine Gallone
tt0108176,nm0433588,Óskar Jónasson
tt3966404,nm2197025,Deniz Gamze Ergüven
tt0483812,nm0112668,Hilary Brougher
tt0960084,nm1245382,Sandra Nashaat
tt1616195,nm0000142,Clint Eastwood
tt0480251,nm0142636,Robert Cary
tt5960464,nm6254427,Azfar Jafri
tt0290329,nm0586281,Takashi Miike
tt1133559,nm0945506,Yasuichirô Yamamoto
tt0422908,nm0609706,Mouli
tt4669210,nm0099552,Tassos Boulmetis
tt0082100,nm0684509,Claude Pinoteau
tt0050762,nm0804752,Arne Skouen
tt4554212,nm2239717,David Mrnka
tt6952960,nm2528690,Sara Colangelo
tt4010918,nm1045937,Joon-ik Lee
tt4425200,nm0821432,Chad Stahelski
tt2383068,nm1488800,Ti West
tt1883180,nm0027815,Roy Andersson
tt0113649,nm0033005,Vicente Aranda
tt0035015,nm0000080,Orson Welles
tt0035015,nm0281381,Fred Fleck
tt0035015,nm0936404,Robert Wise
tt0909388,nm0797655,Jukka-Pekka Siili
tt1424431,nm0526732,Pavel Lungin
tt0244970,nm0001282,Tony Goldwyn
tt0271595,nm0435050,Shaji Kailas
tt0043918,nm0245213,Julien Duvivier
tt0280477,nm0510912,Justin Lin
tt0064519,nm0663577,Robert Parrish
tt3477554,nm6230142,Aleksey Tsitsilin
tt7912470,nm7186336,Christina Kyi
tt5638642,nm1410159,David Bruckner
tt0331639,nm0885537,Krishna Vamsi
tt0101437,nm0409791,Indra Kumar
tt6330246,nm1534640,Nicolas Vanier
tt1405810,nm0654858,Ferzan Ozpetek
tt0069786,nm0467646,Ted Kotcheff
tt8212958,nm3890574,Oliver Laxe
tt2404463,nm0082450,Paul Feig
tt0306597,nm0263179,Rodney Evans
tt11651550,nm11291284,Tharun Moorthy
tt11651550,nm9636648,Sudhi Maddison
tt0286179,nm0000626,John Sayles
tt8108274,nm3819854,Om Raut
tt0976030,nm0649405,Ergin Orbey
tt3808342,nm1841577,László Nemes
tt3104078,nm1958351,Chris LaMartina
tt3104078,nm2648665,James Branscome
tt3104078,nm1485259,Shawn Jones
tt2639344,nm0755158,Ira Sachs
tt0159272,nm0229026,Jasmin Dizdar
tt0374308,nm0994368,Magnus Martens
tt5538568,nm2690651,Dash Shaw
tt1667439,nm0640466,Pat O'Connor
tt3814486,nm5053973,Diederick Koopal
tt0067134,nm0063383,Luigi Bazzoni
tt1664806,nm0711745,Mani Ratnam
tt0117333,nm0005509,Jon Turteltaub
tt0405266,nm0315916,Rituparno Ghosh
tt4428814,nm0110300,Stéphane Brizé
tt0094712,nm0548533,Peter Markle
tt0841027,nm0640193,Andrew O'Connor
tt8652728,nm4099092,Trey Edward Shults
tt0072284,nm0662899,Gordon Parks Jr.
tt2041510,nm2777365,Chris Kiros
tt0068815,nm0593014,Kenji Misumi
tt0093105,nm0001469,Barry Levinson
tt0117398,nm0201094,Jean-Pierre Dardenne
tt0117398,nm0201095,Luc Dardenne
tt1020530,nm1220140,James Watkins
tt0072271,nm0001361,Tobe Hooper
tt0047313,nm0001120,Vittorio De Sica
tt0070819,nm0291035,Melvin Frank
tt0462322,nm0001675,Robert Rodriguez
tt0462322,nm0744834,Eli Roth
tt0462322,nm0000233,Quentin Tarantino
tt0181328,nm0088016,Vladimir Blazevski
tt0473697,nm1223381,Andrés Baiz
tt5178278,nm2350892,Siva
tt8176578,nm9717486,Haoling Li
tt8176578,nm3357091,Yoshitaka Takeuch
tt8176578,nm6157250,Xiaoxing Yi
tt5805752,nm5050824,Dave McCary
tt8079248,nm0000965,Danny Boyle
tt0055278,nm0728688,Martin Ritt
tt0053779,nm0000019,Federico Fellini
tt3874544,nm0569891,Tom McGrath
tt0280605,nm0128365,David Caesar
tt0048752,nm0481838,Edvin Laine
tt10329134,nm5010376,Kuang-Hui Liu
tt0015864,nm0000122,Charles Chaplin
tt0086497,nm0614276,Geoff Murphy
tt0286499,nm0149446,Gurinder Chadha
tt0061101,nm0840671,Seijun Suzuki
tt1133936,nm0945506,Yasuichirô Yamamoto
tt0116313,nm0933505,Hugh Wilson
tt0377643,nm0820208,Sreenivasan
tt0119217,nm0001814,Gus Van Sant
tt0360323,nm0604263,Bobby Moresco
tt0869994,nm0458251,Cédric Klapisch
tt0478724,nm0489309,Éric Lartigau
tt0076786,nm0000783,Dario Argento
tt0097383,nm0146960,Liliana Cavani
tt10456740,nm4962035,Guillaume Pierret
tt5592248,nm0001068,Sofia Coppola
tt0387914,nm0001502,Luis Mandoki
tt1725995,nm1802294,Banjong Pisanthanakun
tt0471009,nm0293533,Morgan J. Freeman
tt0389327,nm1497931,Mark Penney
tt0920461,nm0521803,Aku Louhimies
tt3303446,nm2032664,Kôbun Shizuno
tt0242888,nm0420746,Guy Jenkin
tt6805354,nm1805204,Fellipe Barbosa
tt0420548,nm0815044,Carlos Sorin
tt0046478,nm0003226,Kenji Mizoguchi
tt0289944,nm0716347,Nicolas Winding Refn
tt1837562,nm0418982,Julian Jarrold
tt0077132,nm0651915,Nagisa Ôshima
tt0302282,nm0016089,Zeki Alasya
tt0067140,nm0001466,Sergio Leone
tt0452623,nm0000255,Ben Affleck
tt0259974,nm0118176,Bob Buchholz
tt0259974,nm0396074,Mamoru Hosoda
tt0259974,nm0632383,Jeff Nimoy
tt10946934,nm1349821,José Pepe Bojórquez
tt4693612,nm1416796,Stéphane Robelin
tt4900708,nm0475905,Kiyoshi Kurosawa
tt0459666,nm0396284,Hsiao-Hsien Hou
tt0220656,nm0788171,S. Shankar
tt2241605,nm1961274,Hernán Goldfrid
tt0025748,nm0949597,Harold Young
tt1371117,nm1387046,Svetozar Ristovski
tt0065416,nm0759662,Shakti Samanta
tt0046094,nm0695937,Otto Preminger
tt0043606,nm0598102,Mario Monicelli
tt0043606,nm0826642,Steno
tt0193854,nm0180912,Michael Corrente
tt0056552,nm0000339,Roger Corman
tt0065761,nm0000783,Dario Argento
tt0142316,nm0586281,Takashi Miike
tt0838192,nm1190799,Ingo Rasper
tt0319237,nm0002194,Pupi Avati
tt0458072,nm0612730,Jag Mundhra
tt0093560,nm0215269,Fred Dekker
tt1498878,nm2028585,Sean Branney
tt8088944,nm2341549,Hong-seon Kim
tt1319718,nm0227625,Sheng Ding
tt1715356,nm1061623,Philippe Claudel
tt1911600,nm1319671,Gerardo Naranjo
tt0079592,nm0163706,Bob Clark
tt0430576,nm0170043,Isabel Coixet
tt2094854,nm0592803,Sudhir Mishra
tt2094854,nm11370415,Jay Dev Banerjee
tt0379217,nm0000464,Jim Jarmusch
tt0083907,nm0000600,Sam Raimi
tt8906844,nm6877082,Felipe Cisneros
tt0052733,nm0578483,Jean-Pierre Melville
tt0121442,nm0174659,Stijn Coninx
tt0121442,nm0886015,Jef Van de Water
tt0105585,nm0000776,Michael Apted
tt10342228,nm3205229,Shawn Welling
tt0290331,nm0710043,Bharat Rangachary
tt4307880,nm1011775,Keitarô Motonaga
tt6167014,nm5023548,Lu Liu
tt6167014,nm8524410,Shen Zhou
tt1456472,nm0604335,Nanni Moretti
tt0047469,nm0899581,Luchino Visconti
tt0792986,nm2198215,Blutch
tt0792986,nm0122615,Charles Burns
tt0792986,nm1333375,Marie Caillou
tt1610525,nm0265852,Philippe Falardeau
tt0025397,nm0000485,Fritz Lang
tt0382095,nm0003400,Joram Lürsen
tt3899516,nm3628484,Joey Kuhn
tt0075152,nm0502391,Umberto Lenzi
tt1527788,nm2556572,Jeong-beom Lee
tt0056869,nm0000033,Alfred Hitchcock
tt1226753,nm0006960,John Madden
tt6214928,nm1991847,Zak Hilditch
tt0102753,nm0004838,Martha Coolidge
tt1125849,nm0004716,Darren Aronofsky
tt0119792,nm0000198,Gary Oldman
tt0100747,nm0154055,Étienne Chatiliez
tt0061834,nm0803672,Vilgot Sjöman
tt0062376,nm0165412,James Clavell
tt0376543,nm0176929,Brian W. Cook
tt0021622,nm0000406,John Ford
tt0246674,nm0269778,Fazil
tt1069238,nm0847690,Yôjirô Takita
tt0099699,nm0001837,Peter Weir
tt4635936,nm0381305,Ed Herzog
tt0203230,nm0518836,Kenneth Lonergan
tt0104467,nm0228013,Djibril Diop Mambéty
tt1716772,nm1414582,Ben Palmer
tt3283556,nm1369800,Aaron Katz
tt3283556,nm1387503,Martha Stephens
tt0269856,nm0030417,Hideaki Anno
tt1149362,nm0359734,Michael Haneke
tt6400280,nm7925042,João Dumans
tt6400280,nm8258339,Affonso Uchoa
tt0093435,nm0482681,Ringo Lam
tt1258197,nm0371955,Stuart Hazeldine
tt11731768,nm11327313,P. Virumandi
tt0357470,nm0003768,Efram Potelle
tt0357470,nm0710272,Kyle Rankin
tt0164538,nm0711745,Mani Ratnam
tt0380389,nm0134176,Danny Cannon
tt0380389,nm0935863,Michael Winterbottom
tt0067962,nm0001202,Rainer Werner Fassbinder
tt10816484,nm1267569,Francesco Amato
tt7283064,nm2050878,Surender Reddy
tt1988774,nm3351235,Aashiq Abu
tt0454945,nm0275698,Andy Fickman
tt2562232,nm0327944,Alejandro G. Iñárritu
tt1922689,nm2373617,Max Porcelijn
tt2014392,nm0939540,Andrés Wood
tt0477323,nm0049326,Aleksey Balabanov
tt0419256,nm0001290,Richard E. Grant
tt2591814,nm1396121,Makoto Shinkai
tt1344355,nm1840946,Çagatay Tosun
tt8750570,nm0994499,Greg Barker
tt0033253,nm0943758,William Wyler
tt0370477,nm0894146,Gerrard Verhage
tt0119506,nm0241090,John Duigan
tt1772416,nm1856823,Kemal Uzun
tt4088588,nm0474398,Nagesh Kukunoor
tt0124879,nm0425756,Mark Steven Johnson
tt1101675,nm0251774,Fernando Eimbcke
tt12969078,nm11843395,Shiv Hare
tt0098328,nm0872062,Brian Trenchard-Smith
tt0469785,nm0834168,Janis Streics
tt0365675,nm0618391,Nikolai Müllerschön
tt3859304,nm1519252,Bryan Buckley
tt7737786,nm0006846,Ric Roman Waugh
tt5923026,nm3029226,Mouly Surya
tt0080752,nm0253320,Richard Elfman
tt5907916,nm0393254,Sang-soo Hong
tt7395114,nm1290515,Antonio Campos
tt1178197,nm0464526,Stephan Komandarev
tt3208026,nm0198472,Lance Daly
tt0416991,nm0783733,Ousmane Sembene
tt2278388,nm0027572,Wes Anderson
tt0350193,nm0093081,Icíar Bollaín
tt7752454,nm2268805,Sicheng Chen
tt0040823,nm0514822,Anatole Litvak
tt0311594,nm0080278,Vijay K. Bhaskar
tt0038853,nm0138893,Marcel Carné
tt0296712,nm0943308,Fabian Wullenweber
tt0278351,nm0453754,Young-jun Kim
tt1174047,nm0894173,Sylvie Verheyde
tt4859168,nm4050491,Peter Hutchings
tt0331370,nm0714261,Juan Pablo Rebella
tt0331370,nm0831526,Pablo Stoll
tt5078204,nm0312315,Hugo Gélin
tt3958072,nm1571492,Kristina Grozeva
tt3958072,nm1414010,Petar Valchanov
tt4192656,nm6906633,Shihab Shaheen
tt0959337,nm0005222,Sam Mendes
tt0066924,nm0553941,Sergio Martino
tt0254686,nm0359734,Michael Haneke
tt0191636,nm0496312,Patrice Leconte
tt5882398,nm5322992,Anggy Umbara
tt0295552,nm0348274,Sturla Gunnarsson
tt7236034,nm9026707,Shin'ichirô Ushijima
tt0772176,nm0943363,Juha Wuolijoki
tt0070827,nm0422252,Alain Jessua
tt0012532,nm0000428,D.W. Griffith
tt0119038,nm0891554,Francis Veber
tt6497898,nm0887375,Philippe Van Leeuw
tt0307213,nm1104118,Kim Ki-duk
tt6097918,nm1953961,Jibu Jacob
tt5467554,nm1880984,Peter Mackie Burns
tt5665452,nm0607185,Jennifer Morrison
tt9520140,nm0876834,Umur Turagay
tt5207262,nm2475544,Rezo Gigineishvili
tt0421238,nm0384825,John Hillcoat
tt0880578,nm0387706,Gregory Hoblit
tt0165623,nm0439231,Gerald Kargl
tt0019286,nm0699877,Vsevolod Pudovkin
tt2866360,nm0126096,James Ward Byrkit
tt0285052,nm0065449,Jean Becker
tt2857500,nm2395487,Anshul Sharma
tt2832470,nm2482088,Tommy Wirkola
tt7153766,nm0001752,Steven Soderbergh
tt6752992,nm3114621,Alice Rohrwacher
tt0460721,nm1335694,Ishai Setton
tt6298600,nm0386382,Ryuichi Hiroki
tt0003419,nm0917467,Paul Wegener
tt0003419,nm0753233,Stellan Rye
tt0158610,nm0004206,Goran Gajic
tt0158610,nm0679079,Zoran Pezo
tt0158610,nm0805554,Vladimir Slavica
tt0084921,nm0151653,Cheh Chang
tt1157631,nm2872021,Carlos Moreno
tt3907156,nm0182276,Pedro Costa
tt0052811,nm0319241,John Gilling
tt0439884,nm0271815,Xiaogang Feng
tt1114680,nm1802374,Scott Teems
tt2368619,nm1220140,James Watkins
tt6547044,nm0047419,Miranda Bailey
tt0860907,nm0535340,Mahiro Maeda
tt0860907,nm0556094,Masayuki
tt0860907,nm0875453,Kazuya Tsurumaki
tt0924129,nm0469694,Wayne Kramer
tt7959216,nm0691547,Erik Poppe
tt0285861,nm0477193,Richard Kwietniowski
tt2094018,nm2104063,Eric Heisserer
tt1094275,nm2127004,Philippe Aractingi
tt0145891,nm0331453,René Goscinny
tt0445691,nm0400071,Manuel Huerga
tt9260636,nm5961051,Atlee Kumar
tt3606752,nm0270263,Brian Fee
tt0099615,nm0000921,Andrew Bergman
tt0069390,nm0553941,Sergio Martino
tt3070936,nm1434034,Michael John Warren
tt0272142,nm0022858,Mustafa Altioklar
tt1842532,nm0875354,Shin'ya Tsukamoto
tt13342406,nm2062094,Sanu John Varughese
tt1909796,nm2210720,Naoko Yamada
tt7471004,nm2528557,Milind Rau
tt0010323,nm0927468,Robert Wiene
tt1229381,nm0098953,Rachid Bouchareb
tt0070511,nm0769874,Franklin J. Schaffner
tt0035429,nm0146709,Alberto Cavalcanti
tt1579592,nm2050878,Surender Reddy
tt0329388,nm0243191,François Dupeyron
tt2150332,nm0099841,Gilles Bourdos
tt0079944,nm0001789,Andrei Tarkovsky
tt0263124,nm1738698,Laís Bodanzky
tt0032881,nm0939992,Sam Wood
tt2252680,nm0998110,Daniel Sánchez Arévalo
tt5715874,nm0487166,Yorgos Lanthimos
tt0065895,nm0598855,Giuliano Montaldo
tt1657507,nm0576298,Olivier Megaton
tt0183338,nm0047971,Natuk Baytan
tt0252480,nm0625789,Tim Blake Nelson
tt1984153,nm3160595,Richard Bates Jr.
tt1613062,nm0463242,Jim Kohlberg
tt0220827,nm0000783,Dario Argento
tt8983180,nm5014824,Mikhil Musale
tt0995739,nm0150802,Benny Chan
tt5816374,nm1830380,Zoe Lister-Jones
tt0115536,nm0350957,Manuel Gómez Pereira
tt0016895,nm0853130,Sam Taylor
tt1859650,nm0000095,Woody Allen
tt0055844,nm0154794,Vladimir Chebotaryov
tt0055844,nm0443609,Gennadiy Kazanskiy
tt1029134,nm0524108,Craig Lucas
tt0111403,nm0000940,Bigas Luna
tt3425034,nm0654858,Ferzan Ozpetek
tt0204055,nm0116830,Erik de Bruyn
tt5224012,nm1439785,Sean Cisterna
tt0338706,nm0208854,Rolf de Heer
tt0218533,nm0764316,Rajkumar Santoshi
tt2960270,nm3401991,Jakob Lass
tt0045061,nm0000406,John Ford
tt0420015,nm0006554,Rodrigo García
tt0388395,nm1491557,Michael Schorr
tt0084302,nm0797672,Slobodan Sijan
tt0037280,nm0188669,John Cromwell
tt0037280,nm0166836,Edward F. Cline
tt0037280,nm0307819,Tay Garnett
tt0055119,nm0227460,Dinos Dimopoulos
tt0052106,nm0000581,Joseph L. Mankiewicz
tt1649419,nm1291105,J.A. Bayona
tt2208020,nm1950988,Tomoyuki Takimoto
tt0079584,nm0474859,Rakesh Kumar
tt0028356,nm0943758,William Wyler
tt0365485,nm0791672,Richard Shepard
tt0071233,nm0607407,Paul Morrissey
tt1748207,nm2610231,Zal Batmanglij
tt0059798,nm0168641,Fred Coe
tt0323869,nm0605672,Kôzô Morishita
tt0095250,nm0000108,Luc Besson
tt0120657,nm0001532,John McTiernan
tt0120657,nm0000341,Michael Crichton
tt0119620,nm0350168,Robert Guédiguian
tt1185431,nm0518644,Richard Loncraine
tt0138874,nm0004784,Tony Bui
tt0443446,nm0173724,Cristina Comencini
tt0118163,nm0006959,Dan Ireland
tt2580382,nm2850285,Stephen Fingleton
tt0252496,nm0006703,Zeki Ökten
tt0195234,nm0170719,Nigel Cole
tt13102440,nm4603719,Hari Prasad Jakka
tt1027862,nm0827750,Joshua Michael Stern
tt1166085,nm1754605,Özhan Eren
tt1166085,nm1754484,Murat Saraçoglu
tt0035423,nm0003506,James Mangold
tt0120687,nm0325128,Sandra Goldbacher
tt1031241,nm0271501,Julian Fellowes
tt1594534,nm0897065,Grégoire Vigneron
tt0054389,nm0000076,François Truffaut
tt0096871,nm0730156,Alain Robak
tt0119465,nm0899854,Tony Vitale
tt0094357,nm0000247,John Woo
tt5289520,nm0135952,Nae Caranfil
tt0082592,nm0006639,Jeff Lieberman
tt0297284,nm0001317,Renny Harlin
tt0832449,nm2293309,Atsuji Shimizu
tt13316722,nm3728575,Lee Yong-ju
tt3007512,nm0000128,Russell Crowe
tt0089276,nm0699933,Luis Puenzo
tt7772580,nm0791672,Richard Shepard
tt0416320,nm0000095,Woody Allen
tt0803029,nm0758574,Walter Salles
tt0803029,nm0858680,Daniela Thomas
tt3974790,nm5679636,Chin-Lin Chiang
tt0079794,nm0959717,Lasse Åberg
tt3531578,nm1255719,Rachael Moriarty
tt3531578,nm2030805,Peter Murphy
tt0428672,nm0531440,Angelina Maccarone
tt6589464,nm1593802,Hyeon Na
tt0069289,nm0006837,Bill Melendez
tt4024944,nm1210614,Prawaal Raman
tt5023260,nm0671210,Mark Pellington
tt0113448,nm0003201,Tim Sullivan
tt3986932,nm0654827,Venita Ozols-Graham
tt1233474,nm2014132,Takayuki Hirao
tt1233474,nm0847667,Teiichi Takiguchi
tt1189893,nm2932959,Vladimir Toropchin
tt2204243,nm1626425,Sreenu Vaitla
tt0217590,nm1350122,Roman Davydov
tt0076767,nm0755906,Henri Safran
tt0076767,nm0323790,Ian Goddard
tt1379222,nm3321297,Giuseppe Capotondi
tt0111282,nm0000386,Roland Emmerich
tt0170544,nm0620294,Hiroyuki Nakano
tt4857886,nm0863120,Deepak Tijori
tt0026529,nm0000406,John Ford
tt0018328,nm0000033,Alfred Hitchcock
tt1034324,nm1016748,Tim Chambers
tt0066109,nm0001692,Ken Russell
tt7875464,nm3308584,Marcelo Martinessi
tt0419073,nm0605186,Anders Morgenthaler
tt0157044,nm0654830,François Ozon
tt0340012,nm0843640,István Szabó
tt0066237,nm0006249,Satyajit Ray
tt0434139,nm0001282,Tony Goldwyn
tt1797504,nm2692858,Fernando González Molina
tt0068657,nm0763513,Giancarlo Santi
tt0082666,nm0129970,Zoran Calic
tt0026421,nm0000923,Busby Berkeley
tt0199777,nm0812546,Aleksandr Sokurov
tt0906665,nm0586281,Takashi Miike
tt0367913,nm1234345,Takashi Shimizu
tt3908598,nm0664061,Ross Partridge
tt5751998,nm1532523,Eshom Nelms
tt5751998,nm1534497,Ian Nelms
tt0253960,nm0251027,Ertem Egilmez
tt0286261,nm0005139,Mike Leigh
tt0856288,nm2376614,Alexandre Bustillo
tt0856288,nm2377660,Julien Maury
tt0492473,nm0955451,Yuan Zhang
tt0108194,nm0464417,Róbert Koltai
tt9686154,nm5617646,Amjad Abu Alala
tt2132374,nm0198472,Lance Daly
tt0097223,nm0001437,Emir Kusturica
tt1217213,nm0304432,Roberts Gannaway
tt1217213,nm0391996,Peggy Holmes
tt0101279,nm0006249,Satyajit Ray
tt0049871,nm0497442,Jack Lee
tt0094347,nm0241090,John Duigan
tt0283883,nm0500988,Claude Lelouch
tt3416536,nm6166094,Elijah Bynum
tt1664814,nm0008150,Daoud Abdel Sayed
tt2481480,nm0208343,Raymond De Felitta
tt0114704,nm0439732,Romuald Karmakar
tt0102178,nm0734466,Franc Roddam
tt0477078,nm0998825,Jeffrey Blitz
tt0086319,nm0579954,Jirí Menzel
tt2386404,nm2710471,Jason Krawczyk
tt5161058,nm4069291,Roman Karimov
tt0119517,nm0001438,Neil LaBute
tt1355638,nm3284014,Antoine Delesvaux
tt1355638,nm2677924,Joann Sfar
tt0071976,nm0647055,Héctor Olivera
tt1152282,nm1840848,Chookiat Sakveerakul
tt0800956,nm1397301,Anurag Basu
tt0442268,nm2391552,Nobuhiro Doi
tt0327084,nm0426333,Tim Johnson
tt0327084,nm0456732,Karey Kirkpatrick
tt0203166,nm0600546,Lukas Moodysson
tt0078480,nm0742034,Martin Rosen
tt0078480,nm0399524,John Hubley
tt0108074,nm0311508,Jeffrey Lau
tt6333070,nm1626716,John Trengove
tt14252742,nm11370396,Karthik Rapolu
tt7010156,nm9061128,Ark Saravan
tt0216799,nm0159402,Élie Chouraqui
tt0097416,nm0788171,S. Shankar
tt0064683,nm0000691,John Waters
tt0105150,nm0533564,Gillies MacKinnon
tt4992086,nm5039798,Maruthi Dasari
tt0097044,nm0001915,Emile Ardolino
tt0055732,nm0948950,Yoshishige Yoshida
tt0282599,nm0497416,Hyun-seung Lee
tt0056308,nm0319148,Sidney Gilliat
tt0087520,nm0002216,Yves Robert
tt0299594,nm0106924,Catherine Breillat
tt3278224,nm0176496,Ernesto Contreras
tt0105488,nm0525303,Baz Luhrmann
tt0094315,nm0000755,Lindsay Anderson
tt1379177,nm2128335,J Blakeson
tt2542406,nm1220246,Bala
tt0056210,nm0490444,Alberto Lattuada
tt13269670,nm4368529,Ji Zhao
tt4238858,nm2326407,Anna Rose Holmer
tt4083850,nm0240995,Christian Duguay
tt0780607,nm1410159,David Bruckner
tt0780607,nm0124112,Dan Bush
tt0780607,nm1402180,Jacob Gentry
tt0074695,nm0001603,Sam Peckinpah
tt9691336,nm4242320,C. Prem Kumar
tt6237966,nm4174626,Vignesh Shivan
tt0330843,nm1249945,Shaad Ali
tt0022125,nm0466099,Alexander Korda
tt0321781,nm0056030,Matthew Barney
tt1127715,nm1560977,Cary Joji Fukunaga
tt5712058,nm6649966,Chandoo Mondeti
tt0202154,nm0605245,Kazuo Mori
tt0089907,nm0639321,Dan O'Bannon
tt1529233,nm0660266,Rocco Papaleo
tt3184934,nm0654830,François Ozon
tt0313021,nm1095164,Tobi Baumann
tt0067093,nm0422484,Norman Jewison
tt0054189,nm0167496,René Clément
tt0070825,nm0447944,Burt Kennedy
tt0425426,nm1000987,Tayfun Güneyer
tt1255955,nm0894207,Simon Verhoeven
tt0200135,nm0401247,Danièle Huillet
tt0200135,nm0833708,Jean-Marie Straub
tt0058349,nm0621540,Mikio Naruse
tt0289181,nm1012219,Hae-sung Song
tt0140534,nm0536818,Balu Mahendra
tt0014429,nm0628345,Fred C. Newmeyer
tt0014429,nm0853130,Sam Taylor
tt0418763,nm0005222,Sam Mendes
tt0040652,nm0059106,Charles Barton
tt1028528,nm0000233,Quentin Tarantino
tt0035636,nm0000975,Robert Bresson
tt1734433,nm0341722,Megan Griffiths
tt0031968,nm0003836,Michael Powell
tt0089085,nm0265853,Pierre Falardeau
tt0089085,nm0693625,Julien Poulin
tt0053003,nm0002190,Anthony Asquith
tt0055508,nm0006249,Satyajit Ray
tt0285487,nm0005113,Eriq La Salle
tt0094242,nm0548648,Goran Markovic
tt0420211,nm0289578,Fernando Fragata
tt7180544,nm0440604,Anurag Kashyap
tt0047495,nm0245385,Allan Dwan
tt0058458,nm0000076,François Truffaut
tt1795369,nm0000965,Danny Boyle
tt1795369,nm1229177,Tim Van Someren
tt0047085,nm0533241,Alexander Mackendrick
tt1754795,nm0499448,Gilles Legrand
tt0188503,nm0453518,Jee-woon Kim
tt0318742,nm0000934,Bernardo Bertolucci
tt0318742,nm0219136,Claire Denis
tt0318742,nm0001214,Mike Figgis
tt0239060,nm0375983,Ruud van Hemert
tt0064471,nm0835799,Mel Stuart
tt0339827,nm0862932,Jacob Tierney
tt0075617,nm0002120,Lasse Hallström
tt1606339,nm1615009,Kern Saxton
tt2609222,nm0851724,Bertrand Tavernier
tt0097409,nm0006249,Satyajit Ray
tt0011652,nm0085133,Herbert Blaché
tt0011652,nm0810367,Winchell Smith
tt0940585,nm0310673,Sarah Gavron
tt0798796,nm0347728,Melih Gülgen
tt0990413,nm1349818,Anna Boden
tt0990413,nm0281396,Ryan Fleck
tt4139588,nm0959774,Jonas Åkerlund
